Date,Open,High,Low,Close,Volume,Turnover
2026-03-12 12:22:00,23743.15,23755.95,23741.8,23749.15,0,0.0
2026-03-12 12:23:00,23750.0,23750.2,23736.2,23738.75,0,0.0
2026-03-12 12:24:00,23738.1,23749.95,23733.45,23749.2,0,0.0
2026-03-12 12:25:00,23750.85,23752.65,23743.95,23745.45,0,0.0
2026-03-12 12:26:00,23745.2,23759.2,23744.0,23756.35,0,0.0
2026-03-12 12:27:00,23756.85,23757.55,23749.1,23753.3,0,0.0
2026-03-12 12:28:00,23753.9,23754.1,23739.95,23741.65,0,0.0
2026-03-12 12:29:00,23742.2,23745.9,23735.2,23744.1,0,0.0
2026-03-12 12:30:00,23744.4,23747.6,23739.4,23741.25,0,0.0
2026-03-12 12:31:00,23741.1,23743.85,23738.25,23742.35,0,0.0
2026-03-12 12:32:00,23742.55,23742.95,23730.2,23731.15,0,0.0
2026-03-12 12:33:00,23730.2,23733.8,23719.05,23719.45,0,0.0
2026-03-12 12:34:00,23719.95,23725.85,23717.5,23721.9,0,0.0
2026-03-12 12:35:00,23721.75,23731.7,23718.45,23730.95,0,0.0
2026-03-12 12:36:00,23730.45,23730.45,23704.55,23707.6,0,0.0
2026-03-12 12:37:00,23709.45,23722.35,23706.2,23720.8,0,0.0
2026-03-12 12:38:00,23722.25,23722.55,23707.5,23708.95,0,0.0
2026-03-12 12:39:00,23709.05,23712.15,23702.4,23709.75,0,0.0
2026-03-12 12:40:00,23710.65,23710.65,23702.3,23708.05,0,0.0
2026-03-12 12:41:00,23706.55,23717.55,23706.55,23717.55,0,0.0
2026-03-12 12:42:00,23718.15,23720.6,23712.1,23713.2,0,0.0
2026-03-12 12:43:00,23714.05,23722.35,23712.2,23714.7,0,0.0
2026-03-12 12:44:00,23715.25,23716.6,23708.0,23715.8,0,0.0
2026-03-12 12:45:00,23716.7,23720.15,23714.1,23714.1,0,0.0
2026-03-12 12:46:00,23715.45,23728.35,23714.5,23724.4,0,0.0
2026-03-12 12:47:00,23725.5,23729.0,23721.55,23729.0,0,0.0
2026-03-12 12:48:00,23729.45,23731.25,23724.95,23724.95,0,0.0
2026-03-12 12:49:00,23725.75,23726.65,23718.05,23722.1,0,0.0
2026-03-12 12:50:00,23722.85,23727.05,23719.6,23726.05,0,0.0
2026-03-12 12:51:00,23727.35,23728.9,23721.05,23723.55,0,0.0
2026-03-12 12:52:00,23723.4,23723.6,23710.25,23711.0,0,0.0
2026-03-12 12:53:00,23711.7,23713.7,23701.5,23713.7,0,0.0
2026-03-12 12:54:00,23715.15,23716.05,23703.5,23708.35,0,0.0
2026-03-12 12:55:00,23710.7,23711.7,23700.8,23703.05,0,0.0
2026-03-12 12:56:00,23703.7,23711.4,23703.35,23711.4,0,0.0
2026-03-12 12:57:00,23710.5,23716.2,23709.15,23714.45,0,0.0
2026-03-12 12:58:00,23714.95,23723.8,23714.95,23722.85,0,0.0
2026-03-12 12:59:00,23722.95,23722.95,23712.0,23717.0,0,0.0
2026-03-12 13:00:00,23717.85,23718.7,23709.6,23709.85,0,0.0
2026-03-12 13:01:00,23711.7,23713.6,23697.65,23697.65,0,0.0
2026-03-12 13:02:00,23698.4,23707.85,23691.4,23702.7,0,0.0
2026-03-12 13:03:00,23703.1,23704.75,23697.35,23704.45,0,0.0
2026-03-12 13:04:00,23705.1,23707.95,23701.55,23702.75,0,0.0
2026-03-12 13:05:00,23702.45,23702.6,23663.4,23664.15,0,0.0
2026-03-12 13:06:00,23663.3,23663.65,23656.4,23658.9,0,0.0
2026-03-12 13:07:00,23660.7,23673.45,23659.6,23673.45,0,0.0
2026-03-12 13:08:00,23673.45,23677.75,23669.25,23676.5,0,0.0
2026-03-12 13:09:00,23677.6,23686.45,23673.35,23682.55,0,0.0
2026-03-12 13:10:00,23683.55,23693.2,23678.75,23693.2,0,0.0
2026-03-12 13:11:00,23693.8,23696.9,23692.05,23695.9,0,0.0
2026-03-12 13:12:00,23696.5,23705.8,23694.85,23699.05,0,0.0
2026-03-12 13:13:00,23700.6,23710.85,23696.2,23710.85,0,0.0
2026-03-12 13:14:00,23711.45,23722.4,23710.3,23715.25,0,0.0
2026-03-12 13:15:00,23718.3,23718.3,23711.75,23716.7,0,0.0
2026-03-12 13:16:00,23715.6,23717.5,23707.0,23711.25,0,0.0
2026-03-12 13:17:00,23712.6,23718.5,23709.8,23712.2,0,0.0
2026-03-12 13:18:00,23713.35,23713.35,23700.5,23701.75,0,0.0
2026-03-12 13:19:00,23701.7,23704.95,23697.25,23702.25,0,0.0
2026-03-12 13:20:00,23702.95,23705.35,23698.95,23700.1,0,0.0
2026-03-12 13:21:00,23700.9,23701.6,23695.8,23699.25,0,0.0
2026-03-12 13:22:00,23700.3,23722.35,23700.3,23719.05,0,0.0
2026-03-12 13:23:00,23720.45,23732.2,23718.15,23731.75,0,0.0
2026-03-12 13:24:00,23731.35,23744.1,23731.35,23740.35,0,0.0
2026-03-12 13:25:00,23741.7,23751.1,23732.7,23749.95,0,0.0
2026-03-12 13:26:00,23750.85,23753.75,23745.85,23750.8,0,0.0
2026-03-12 13:27:00,23750.5,23755.25,23743.2,23754.0,0,0.0
2026-03-12 13:28:00,23755.7,23765.75,23753.85,23761.7,0,0.0
2026-03-12 13:29:00,23762.55,23767.95,23748.95,23764.3,0,0.0
2026-03-12 13:30:00,23765.25,23778.1,23764.7,23776.05,0,0.0
2026-03-12 13:31:00,23776.3,23782.0,23771.2,23779.15,0,0.0
2026-03-12 13:32:00,23780.55,23780.7,23772.05,23775.05,0,0.0
2026-03-12 13:33:00,23776.35,23810.8,23771.5,23810.8,0,0.0
2026-03-12 13:34:00,23809.6,23815.8,23799.45,23804.3,0,0.0
2026-03-12 13:35:00,23805.25,23818.2,23796.6,23817.3,0,0.0
2026-03-12 13:36:00,23817.65,23819.1,23810.9,23815.75,0,0.0
2026-03-12 13:37:00,23816.2,23818.45,23805.15,23807.05,0,0.0
2026-03-12 13:38:00,23809.35,23813.95,23806.9,23808.15,0,0.0
2026-03-12 13:39:00,23808.9,23814.8,23806.15,23811.8,0,0.0
2026-03-12 13:40:00,23813.6,23824.5,23813.6,23823.3,0,0.0
2026-03-12 13:41:00,23824.1,23833.15,23811.45,23813.2,0,0.0
2026-03-12 13:42:00,23813.65,23813.65,23790.3,23796.45,0,0.0
2026-03-12 13:43:00,23796.45,23801.95,23784.25,23788.2,0,0.0
2026-03-12 13:44:00,23789.35,23792.3,23786.75,23789.9,0,0.0
2026-03-12 13:45:00,23789.35,23795.85,23776.25,23794.85,0,0.0
2026-03-12 13:46:00,23795.25,23801.25,23793.65,23795.2,0,0.0
2026-03-12 13:47:00,23794.55,23799.15,23784.35,23794.4,0,0.0
2026-03-12 13:48:00,23796.25,23798.85,23790.8,23793.2,0,0.0
2026-03-12 13:49:00,23791.95,23792.6,23778.7,23782.55,0,0.0
2026-03-12 13:50:00,23783.6,23793.1,23779.4,23779.4,0,0.0
2026-03-12 13:51:00,23780.15,23781.1,23762.5,23774.0,0,0.0
2026-03-12 13:52:00,23774.65,23775.35,23769.2,23774.45,0,0.0
2026-03-12 13:53:00,23774.75,23774.75,23764.55,23766.05,0,0.0
2026-03-12 13:54:00,23767.55,23775.65,23767.55,23771.45,0,0.0
2026-03-12 13:55:00,23771.85,23772.0,23752.45,23753.75,0,0.0
2026-03-12 13:56:00,23754.9,23762.95,23752.65,23757.7,0,0.0
2026-03-12 13:57:00,23757.9,23761.5,23745.35,23748.6,0,0.0
2026-03-12 13:58:00,23749.65,23751.6,23744.1,23746.25,0,0.0
2026-03-12 13:59:00,23747.25,23747.85,23738.6,23738.6,0,0.0
2026-03-12 14:00:00,23740.55,23759.3,23733.5,23757.5,0,0.0
2026-03-12 14:01:00,23759.45,23762.45,23755.2,23757.4,0,0.0
2026-03-12 14:02:00,23758.5,23761.55,23750.15,23755.6,0,0.0
2026-03-12 14:03:00,23758.1,23758.4,23751.05,23751.75,0,0.0
2026-03-12 14:04:00,23751.85,23753.55,23746.35,23752.85,0,0.0
2026-03-12 14:05:00,23752.85,23771.55,23749.7,23765.65,0,0.0
2026-03-12 14:06:00,23765.2,23766.85,23758.35,23760.8,0,0.0
2026-03-12 14:07:00,23761.95,23763.1,23741.7,23743.0,0,0.0
2026-03-12 14:08:00,23743.9,23745.15,23736.4,23737.6,0,0.0
2026-03-12 14:09:00,23738.0,23738.7,23720.05,23721.5,0,0.0
2026-03-12 14:10:00,23721.7,23722.35,23714.0,23715.25,0,0.0
2026-03-12 14:11:00,23715.2,23717.5,23706.1,23708.1,0,0.0
2026-03-12 14:12:00,23708.65,23709.35,23701.95,23705.3,0,0.0
2026-03-12 14:13:00,23705.95,23725.55,23705.8,23720.45,0,0.0
2026-03-12 14:14:00,23720.35,23747.65,23719.6,23738.9,0,0.0
2026-03-12 14:15:00,23739.35,23750.8,23723.3,23749.85,0,0.0
2026-03-12 14:16:00,23750.25,23758.15,23750.25,23751.2,0,0.0
2026-03-12 14:17:00,23752.35,23752.35,23731.6,23739.7,0,0.0
2026-03-12 14:18:00,23740.35,23745.45,23734.85,23744.7,0,0.0
2026-03-12 14:19:00,23745.85,23751.1,23743.6,23749.35,0,0.0
2026-03-12 14:20:00,23749.5,23755.8,23744.9,23747.45,0,0.0
2026-03-12 14:21:00,23747.9,23748.25,23741.65,23748.25,0,0.0
2026-03-12 14:22:00,23747.8,23751.9,23744.95,23745.15,0,0.0
2026-03-12 14:23:00,23746.4,23753.95,23745.15,23750.55,0,0.0
2026-03-12 14:24:00,23749.75,23751.9,23730.35,23732.95,0,0.0
2026-03-12 14:25:00,23734.15,23740.7,23732.1,23733.5,0,0.0
2026-03-12 14:26:00,23734.1,23742.8,23730.75,23739.7,0,0.0
2026-03-12 14:27:00,23741.15,23744.3,23732.2,23732.35,0,0.0
2026-03-12 14:28:00,23733.1,23733.1,23717.2,23719.75,0,0.0
2026-03-12 14:29:00,23722.75,23723.4,23709.65,23711.8,0,0.0
2026-03-12 14:30:00,23713.5,23729.0,23712.75,23729.0,0,0.0
2026-03-12 14:31:00,23731.25,23733.05,23717.85,23721.4,0,0.0
2026-03-12 14:32:00,23721.4,23721.4,23710.4,23716.05,0,0.0
2026-03-12 14:33:00,23717.45,23739.35,23715.2,23728.45,0,0.0
2026-03-12 14:34:00,23730.5,23739.95,23730.5,23738.3,0,0.0
2026-03-12 14:35:00,23739.3,23740.45,23733.45,23737.25,0,0.0
2026-03-12 14:36:00,23737.9,23745.15,23731.4,23731.4,0,0.0
2026-03-12 14:37:00,23733.3,23734.25,23721.4,23726.0,0,0.0
2026-03-12 14:38:00,23727.25,23739.9,23727.15,23739.15,0,0.0
2026-03-12 14:39:00,23739.55,23739.55,23721.7,23724.95,0,0.0
2026-03-12 14:40:00,23726.15,23726.15,23697.95,23704.75,0,0.0
2026-03-12 14:41:00,23702.7,23706.2,23699.15,23699.7,0,0.0
2026-03-12 14:42:00,23701.5,23702.95,23692.25,23692.25,0,0.0
2026-03-12 14:43:00,23693.25,23697.35,23681.95,23684.9,0,0.0
2026-03-12 14:44:00,23685.95,23685.95,23667.6,23673.8,0,0.0
2026-03-12 14:45:00,23673.15,23684.1,23659.5,23675.45,0,0.0
2026-03-12 14:46:00,23677.9,23680.05,23660.1,23660.1,0,0.0
2026-03-12 14:47:00,23661.55,23666.25,23657.2,23660.55,0,0.0
2026-03-12 14:48:00,23659.35,23677.3,23658.75,23674.1,0,0.0
2026-03-12 14:49:00,23675.7,23678.3,23669.95,23672.55,0,0.0
2026-03-12 14:50:00,23674.25,23674.7,23627.9,23627.9,0,0.0
2026-03-12 14:51:00,23627.25,23632.05,23616.4,23617.7,0,0.0
2026-03-12 14:52:00,23618.35,23623.7,23605.55,23621.7,0,0.0
2026-03-12 14:53:00,23622.1,23639.8,23619.95,23631.8,0,0.0
2026-03-12 14:54:00,23634.6,23642.45,23630.8,23633.05,0,0.0
2026-03-12 14:55:00,23634.5,23637.5,23619.95,23633.8,0,0.0
2026-03-12 14:56:00,23635.9,23647.95,23635.9,23641.35,0,0.0
2026-03-12 14:57:00,23642.8,23646.05,23633.3,23635.1,0,0.0
2026-03-12 14:58:00,23635.0,23639.05,23631.9,23635.3,0,0.0
2026-03-12 14:59:00,23637.55,23647.75,23633.45,23639.45,0,0.0
2026-03-12 15:00:00,23641.1,23644.45,23613.95,23619.4,0,0.0
2026-03-12 15:01:00,23620.5,23621.2,23609.95,23611.5,0,0.0
2026-03-12 15:02:00,23610.85,23632.15,23610.85,23623.5,0,0.0
2026-03-12 15:03:00,23623.65,23633.65,23622.65,23631.75,0,0.0
2026-03-12 15:04:00,23633.4,23655.8,23631.75,23654.9,0,0.0
2026-03-12 15:05:00,23655.65,23665.85,23651.5,23660.0,0,0.0
2026-03-12 15:06:00,23662.0,23662.0,23644.0,23644.0,0,0.0
2026-03-12 15:07:00,23644.4,23654.2,23640.8,23640.8,0,0.0
2026-03-12 15:08:00,23642.05,23646.4,23637.9,23646.4,0,0.0
2026-03-12 15:09:00,23649.2,23669.05,23649.2,23666.8,0,0.0
2026-03-12 15:10:00,23665.35,23679.8,23664.5,23676.7,0,0.0
2026-03-12 15:11:00,23677.65,23678.35,23650.25,23650.25,0,0.0
2026-03-12 15:12:00,23649.85,23654.55,23628.8,23631.0,0,0.0
2026-03-12 15:13:00,23632.0,23642.6,23632.0,23637.45,0,0.0
2026-03-12 15:14:00,23637.6,23649.75,23631.45,23633.9,0,0.0
2026-03-12 15:15:00,23636.35,23638.75,23629.0,23630.0,0,0.0
2026-03-12 15:16:00,23629.35,23636.2,23625.05,23625.15,0,0.0
2026-03-12 15:17:00,23626.3,23647.4,23624.75,23646.75,0,0.0
2026-03-12 15:18:00,23647.4,23652.0,23647.05,23649.15,0,0.0
2026-03-12 15:19:00,23649.15,23651.25,23645.0,23649.55,0,0.0
2026-03-12 15:20:00,23650.65,23652.15,23642.4,23643.0,0,0.0
2026-03-12 15:21:00,23643.35,23647.35,23631.85,23633.2,0,0.0
2026-03-12 15:22:00,23633.75,23645.0,23632.85,23640.55,0,0.0
2026-03-12 15:23:00,23641.45,23644.2,23636.55,23637.25,0,0.0
2026-03-12 15:24:00,23638.05,23640.6,23630.55,23635.6,0,0.0
2026-03-12 15:25:00,23635.55,23638.1,23627.65,23628.15,0,0.0
2026-03-12 15:26:00,23629.55,23637.35,23628.95,23634.4,0,0.0
2026-03-12 15:27:00,23634.7,23638.2,23631.45,23634.55,0,0.0
2026-03-12 15:28:00,23632.0,23636.45,23630.75,23634.8,0,0.0
2026-03-12 15:29:00,23633.4,23643.1,23624.6,23639.35,0,0.0
